meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Schabau,6,Horse,Pastorius,Staying Alive,4,W Pike,7,Robert Hickmott,57,0,23211x111x7x3,11:5-2-3,0: 0-0-0,4: 3-0-0,0: 0-0-0,0:0-0-0,10:5-2-2,1:0-0-1,0:0-0-0,0:0-0-0,4:1-0-2,2:1-1-0,$300 785,2,Mdn,2000,A De Vries,7.0,01/07/18,3yo Mdn,,1,2.1,02:05.91,Ger - Hamburg,Good ,58,0:0-0-0,163796,795823,901967,25264,12691,25264,14176,$12310
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Schabau,6,Horse,Pastorius,Staying Alive,4,W Pike,7,Robert Hickmott,57,0,23211x111x7x3,11:5-2-3,0: 0-0-0,4: 3-0-0,0: 0-0-0,0:0-0-0,10:5-2-2,1:0-0-1,0:0-0-0,0:0-0-0,4:1-0-2,2:1-1-0,$300 785,4,Rest,1850,M Seidl,1.0,17/06/18,3yo Cond,,2,6.3,01:56.47,Ger - Koln,Good ,56.5,0:0-0-0,163797,795824,901967,25264,12691,25264,15221,$7847
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Schabau,6,Horse,Pastorius,Staying Alive,4,W Pike,7,Robert Hickmott,57,0,23211x111x7x3,11:5-2-3,0: 0-0-0,4: 3-0-0,0: 0-0-0,0:0-0-0,10:5-2-2,1:0-0-1,0:0-0-0,0:0-0-0,4:1-0-2,2:1-1-0,$300 785,5,Mdn,1800,A Helfenbein,5.8,03/06/18,3yo Mdn,,3,2.7,01:55.12,Ger - Baden Baden,Good ,58,0:0-0-0,163798,795825,901967,25264,12691,25264,14175,$9232
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Schabau,6,Horse,Pastorius,Staying Alive,4,W Pike,7,Robert Hickmott,57,0,23211x111x7x3,11:5-2-3,0: 0-0-0,4: 3-0-0,0: 0-0-0,0:0-0-0,10:5-2-2,1:0-0-1,0:0-0-0,0:0-0-0,4:1-0-2,2:1-1-0,$300 785,4,Rest,2050,A De Vries,3.8,22/04/18,3yo Cond,,2,1.9,02:05.65,Ger - Krefeld,Good ,56,0:0-0-0,163799,795826,901967,25264,12691,25264,14176,$7847
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,9,Open,2800,C Williams,2.6,18/07/20,Flemington Cup 1849,1-Exemplar,5,7,02:58.64,Flemington,Soft 5,59.5,2:0-1-0,172904,844852,843459,23134,12237,23134,10666,$108000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,3,Open,3200,K Mc Evoy,2.3,27/06/20,Coolmore Stayer's Cup,2-Loveseat,1,11,03:28.62,Rosehill,Heavy 8,60,2:0-1-0,172674,843338,843459,23134,12237,23134,11608,$100000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,7,Listed,2400,K Mc Evoy,8.3,13/06/20,Tab Winter Cup,1-Wu Gok,7,9.5,02:35.92,Rosehill,Heavy 9,53,2:0-1-0,172523,842355,843459,23134,12237,23134,11608,$150000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,10,Listed,2000,J R Collett,13.2,09/05/20,Luux Prop. Gosford Gold Cup,1-Another Dollar,14,51,02:03.35,Randwick,Soft 5,54.5,2:0-1-0,171997,839610,843459,23134,12237,23134,14123,$200000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,10,Group 1,3200,R King,3.2,11/04/20,Schweppes Sydney Cup,1-Etah James,4,31,03:28.46,Randwick,Heavy 8,51,2:0-1-0,171656,837536,843459,23134,12237,23134,15609,$1000000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,2,Group 3,2400,J Van Overmeire,5.3,21/03/20,N.E. Manion Cup,1-Young Rascal,7,81,02:31.54,Rosehill,Soft 6,54,2:0-1-0,171400,835959,843459,23134,12237,23134,15855,$160000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,8,Listed,2000,J Van Overmeire,4.2,07/03/20,Entire Travel R'wick City Stks,1-Shared Ambition,7,61,02:06.66,Randwick,Soft 6,56,2:0-1-0,171217,834730,843459,23134,12237,23134,15855,$140000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,10,Listed,1900,J Van Overmeire,5.3,22/02/20,Parramatta Cup,1-Mustajeer,4,81,01:56.65,Rosehill,Soft 7,56,2:0-1-0,170999,833482,843459,23134,12237,23134,15855,$140000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,5,Group 2,2400,D Dunn,12.3,12/10/19,Herbert Power Stakes,1-The Chosen One,12,101,02:27.52,Caulfield,Good 3,55.5,2:0-1-0,168716,821042,843459,23134,12237,23134,4200,$400000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Sweet Thomas,9,Gelding,Dylan Thomas,Sworn Pro,5,M Rodd,8,Matthew Smith,57,0,00x47740715,48:6-6-7,1: 0-0-0,1: 0-0-0,0: 0-0-0,2:0-0-0,19:4-3-3,20:0-2-4,5:2-0-0,0:0-0-0,7:1-0-1,7:1-1-0,$372 346,10,Group 3,2300,J B Mc Donald,12.1,20/09/19,Sharp Newcastle Cup,1-Hush Writer,15,26,02:23.25,Newcastle,Good 4,56.5,2:0-1-0,168117,818706,843459,23134,12237,23134,14073,$200000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,1,Open,2400,W Egan,1.8,29/08/20,Neds Same Race Multi Hcp,1-Persan,2,5,02:30.11,Caulfield,Good 4,59,1:0-0-0,173375,847898,855555,24727,13699,24727,13699,$135000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,6,Open,2530,W Egan,1.3,08/08/20,Tab Hcp,1-Exemplar,2,4.8,02:45.74,Flemington,Soft 7,57.5,1:0-0-0,173120,846351,855555,24727,13699,24727,13699,$135000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,10,Open,2394,B Rawiller,3.1,25/07/20,L Owens Vobis Gold Stayers,1-Mahamedeis,3,3.9,02:30.24,Caulfield,Good 4,60,1:0-0-0,172986,845429,855555,24727,13699,24727,11013,$120000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,3,Open,2000,W Egan,4.4,18/07/20,Happy Retirement Pat Hyland,1-Creedence,10,4.6,02:05.66,Flemington,Soft 5,57,1:0-0-0,172904,844855,855555,24727,13699,24727,13699,$108000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,1,Open,2000,T Hope,3.3,27/06/20,Neds Money Back Odds Hcp,1-Mirimar,5,9,02:07.03,Caulfield,Soft 6,58,1:0-0-0,172675,843352,855555,24727,13699,24727,15585,$108000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,5,Open,2040,W Egan,2.3,13/06/20,Inglis July Sales Series Hcp,1-Harbour Views,2,15,02:08.75,Moonee Valley,Soft 6,57.5,1:0-0-0,172534,842395,855555,24727,13699,24727,13699,$108000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,12,Open,1600,W Egan,7.2,23/05/20,Apache Cat Hcp,1-Reykjavik,7,21,01:38.63,Flemington,Heavy 8,57,1:0-0-0,172251,840821,855555,24727,13699,24727,13699,$100000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,2,Open,1400,W Egan,12.5,02/05/20,Ladbrokes Money Back Odds Hcp,1-Buffalo River,12,12,01:27.35,Sandown-Lakeside,Heavy 9,57,1:0-0-0,171908,839105,855555,24727,13699,24727,13699,$100000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,6,Open,2000,W Egan,0.8,08/12/19,Tab Werribee Cup,1-Rupture,2,5,02:05.08,Werribee,Good 4,58.5,1:0-0-0,169932,827013,855555,24727,13699,24727,13699,$125000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Double You Tee,6,Gelding,Written Tycoon,Kandy Korn,6,W Egan,4,Patrick Payne,56.5,0,22x07250322,34:8-11-3,1: 0-1-0,3: 0-1-0,1: 0-1-0,0:0-0-0,16:5-4-3,12:2-6-0,5:1-1-0,0:0-0-0,5:2-0-1,5:0-1-1,$557 490,9,Listed,2000,W Egan,0.1,23/11/19,Sportsbet Ballarat Cup,1-Kiwia,2,9.5,02:03.74,Ballarat,Good 4,54,1:0-0-0,169643,825464,855555,24727,13699,24727,13699,$500000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,5,Open,2400,Jye Mc Neil,1.8,29/08/20,Neds Same Race Multi Hcp,2-Double You Tee,1,2.3,02:30.11,Caulfield,Good 4,56,0:0-0-0,173375,847898,908175,27269,14936,27269,14936,$135000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,4,Open,2394,Jye Mc Neil,2.0,25/07/20,Mark Needham Hcp,1-High Emocean,2,3.8,02:28.06,Caulfield,Good 4,62,0:0-0-0,172986,845425,908175,27269,14936,27269,14936,$108000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,4,Open,2500,Jye Mc Neil,2.5,04/07/20,Mahogany Challenge Final,2-Sign Seal Deliver,1,1.9,02:44.53,Flemington,Soft 6,59.5,0:0-0-0,172740,843832,908175,27269,14936,27269,14936,$120000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,5,Open,2000,Jye Mc Neil,0.4,20/06/20,Sir Henry Bolte Hcp,2-Right You Are,1,4.8,02:02.56,Flemington,Soft 5,56,0:0-0-0,172600,842839,908175,27269,14936,27269,14936,$108000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,10,Open,2000,Jye Mc Neil,2.0,06/06/20,Seppelt Grand Flaneur Hcp,2-Hypercane,1,7,02:04.41,Flemington,Soft 5,58.5,0:0-0-0,172451,841912,908175,27269,14936,27269,14936,$108000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,2,Bench. 64,1600,Jye Mc Neil,2.8,20/05/20,Hygain Winners Choice (Bm64),1-Brilliant Concept,2,2.5,01:46.19,Ballarat,Heavy 9,58.5,0:0-0-0,172176,840503,908175,27269,14936,27269,14936,$31500
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,5,Maiden,1600,M J Dee,1.3,03/05/20,Dearaugo & Lea Electrical Mdn,2-Old Head,1,3.2,01:38.28,Bendigo,Heavy 8,58.5,0:0-0-0,171920,839193,908175,27269,14936,27269,15233,$31500
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,4,Maiden,1400,J Allen,2.6,16/04/20,Beteasy Mdn Plate,1-Prince Of Helena,3,3.6,01:23.77,Wangaratta,Good 4,58,0:0-0-0,171729,837985,908175,27269,14936,27269,14854,$20700
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,6,Maiden,1500,G Schofield,2.8,30/10/19,Lander Toyota Mdn Plate,1-Sky Diamonds,2,2.5,01:31.89,Hawkesbury,Good 3,57,0:0-0-0,169238,823072,908175,27269,14936,22940,12748,$35000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Persan,4,Horse,Pierro,Ofcourseican,7,Jye Mc Neil,6,C Maher & D Eustace,56,0,82x31211121,17:5-3-1,1: 1-0-0,3: 3-0-0,1: 1-0-0,0:0-0-0,10:1-2-1,4:3-0-0,3:1-1-0,0:0-0-0,3:0-0-1,3:1-0-0,$331 371,3,Group 1,2000,G Schofield,6.0,12/10/19,Moet & Chandon Spring Champion,1-Shadow Hero,8,51,02:00.79,Randwick,Good 4,56.5,0:0-0-0,168481,820601,908175,27269,14936,22940,12748,$1000000
12/09/2020 00:00:00,Flemington,1,12-Sep-2020 12:05,2500,,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Quality,Very Special Kids Pin And Win,Apprentices Cannot Claim,Saunter Boy,8,Gelding,Myboycharlie,Marie Des Fleurs,8,Craig Williams,3,C Maher & D Eustace,56,0,4057x506412,36:6-5-3,0: 0-0-0,1: 0-0-0,0: 0-0-0,1:0-0-1,14:3-0-0,15:3-2-2,5:0-2-0,2:1-1-0,7:0-1-1,6:1-1-0,$321 430,5,Hurdle,3200,S Jackson,16.0,23/08/20,Ecycle Sol. Jj Houlahan Hrdl,1-Instigator,2,2.8,04:03.09,Ballarat,Heavy 10,66,1:0-1-0,173328,847570,865992,27269,10666,27269,4626,$125000
