meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Squibbly Dibbly,5,Gelding,Delago Deluxe,Demographic,12,Jessie Philpot,10,R J Caldwell,53,3,9x331990088,12:1-0-2,3: 0-0-1,2: 0-0-0,0: 0-0-0,0:0-0-0,2:1-0-1,4:0-0-1,2:0-0-0,0:0-0-0,3:0-0-1,2:0-0-1,$6 845,10,Rest. 58,1000,Ms J Da Rose,10.4,12/04/20,Neds Money Back Odds Hcp (58),1-Zizi La Fille,9,101,00:59.67,Mornington,Soft 7,58.5,4:0-0-0,171683,837696,876329,7899,15549,7899,12038,$20000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Squibbly Dibbly,5,Gelding,Delago Deluxe,Demographic,12,Jessie Philpot,10,R J Caldwell,53,3,9x331990088,12:1-0-2,3: 0-0-1,2: 0-0-0,0: 0-0-0,0:0-0-0,2:1-0-1,4:0-0-1,2:0-0-0,0:0-0-0,3:0-0-1,2:0-0-1,$6 845,5,Rest. 58,1100,Ms J Da Rose,33.0,04/04/20,Spendthrift Australia Hcp-58,1-Japanese Slipper,9,51,01:11.29,Werribee,Heavy 10,59,4:0-0-0,171615,837261,876329,7899,15549,7899,12038,$22000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Squibbly Dibbly,5,Gelding,Delago Deluxe,Demographic,12,Jessie Philpot,10,R J Caldwell,53,3,9x331990088,12:1-0-2,3: 0-0-1,2: 0-0-0,0: 0-0-0,0:0-0-0,2:1-0-1,4:0-0-1,2:0-0-0,0:0-0-0,3:0-0-1,2:0-0-1,$6 845,4,Maiden,1008,C King,1.0,15/03/20,Mdn Plate,2-High Flying Joe,1,2.15,01:04.15,Woolamai,Good 4,67,4:0-0-0,171369,835651,876329,7899,15549,7899,15350,$4000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Squibbly Dibbly,5,Gelding,Delago Deluxe,Demographic,12,Jessie Philpot,10,R J Caldwell,53,3,9x331990088,12:1-0-2,3: 0-0-1,2: 0-0-0,0: 0-0-0,0:0-0-0,2:1-0-1,4:0-0-1,2:0-0-0,0:0-0-0,3:0-0-1,2:0-0-1,$6 845,1,Maiden,1200,C King,4.3,08/03/20,Mdn Plate,1-View Of Blue,3,3.2,01:15.77,Balnarring,Good 4,67,4:0-0-0,171259,835013,876329,7899,15549,7899,15350,$4000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Squibbly Dibbly,5,Gelding,Delago Deluxe,Demographic,12,Jessie Philpot,10,R J Caldwell,53,3,9x331990088,12:1-0-2,3: 0-0-1,2: 0-0-0,0: 0-0-0,0:0-0-0,2:1-0-1,4:0-0-1,2:0-0-0,0:0-0-0,3:0-0-1,2:0-0-1,$6 845,4,Maiden,1008,C King,3.1,22/02/20,Mdn Plate,1-Cool Hand,3,11,01:03.69,Woolamai,Soft 5,67,4:0-0-0,171023,833635,876329,7899,15549,7899,15350,$4000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Squibbly Dibbly,5,Gelding,Delago Deluxe,Demographic,12,Jessie Philpot,10,R J Caldwell,53,3,9x331990088,12:1-0-2,3: 0-0-1,2: 0-0-0,0: 0-0-0,0:0-0-0,2:1-0-1,4:0-0-1,2:0-0-0,0:0-0-0,3:0-0-1,2:0-0-1,$6 845,10,Maiden,1000,T Nugent,15.2,29/07/19,Bet365 Mdn Plate,1-Niewand,9,81,00:59.35,Casterton,Soft 6,58.5,4:0-0-0,167446,814602,876329,7899,15549,26200,16002,$23000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,11,Bench. 64,2100,L Riordan,27.4,02/08/20,Ladbrokes Cash In (Bm64),1-Melarita,15,201,02:11.15,Sandown-Lakeside,Good 4,54,3:0-0-0,173075,846041,882877,26272,15549,26272,15637,$50000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,9,Rest. 58,1620,L Doodt,4.8,18/07/20,Bet365 Hcp (58),1-South Bend,10,41,01:40.56,Donald,Good 4,56,3:0-0-0,172931,845057,882877,26272,15549,26272,15477,$20000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,7,Rest. 58,1400,T Stockdale,5.4,05/07/20,Battery Zone Hcp (58),1-Aphotic,7,31,01:24.90,Racing.Com Park Syn,Synthetic ,56,3:0-0-0,172771,844044,882877,26272,15549,26272,15993,$20000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,9,Bench. 58,1400,B Grylls,10.6,19/06/20,Austrim Civil (Bm58),1-Slick Back,10,101,01:24.43,Racing.Com Park Syn,Synthetic ,56,3:0-0-0,172612,842877,882877,26272,15549,26272,15112,$31500
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,9,Class 1,1619,B Grylls,6.2,19/05/20,Ladbrokes Switch Hcp (C1),1-Cowley's Creek,9,61,01:43.28,Moe,Soft 6,56,3:0-0-0,172140,840411,882877,26272,15549,26272,15112,$31500
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,10,Bench. 58,1500,A Kelly,4.2,20/04/20,Neds - Rmbl Investments (Bm58),1-Nangawooka,4,31,01:32.40,Mornington,Soft 6,54,3:0-0-0,171770,838315,882877,26272,15549,26272,16229,$20000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,5,Bench. 58,1200,B Grylls,1.2,31/03/20,Neds Same Race Multi (Bm58),1-Oneira,4,201,01:11.78,Mornington,Good 3,56,3:0-0-0,171558,836889,882877,26272,15549,26272,15112,$35000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,8,Bench. 52,1800,J Hill,17.4,26/01/19,Sign Obsession (Bm52),1-Zontario,7,71,01:51.69,Hanging Rock,Good 4,55.5,3:0-0-0,164299,798078,882877,26272,15549,26169,13898,$15000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,10,Bench. 58,1950,Ms J Payne,14.3,08/01/19,Hargreaves Hill Brewery (Bm58),1-Extreme Torque,11,31,02:01.60,Yarra Glen,Good 4,54,3:0-0-0,163903,796469,882877,26272,15549,26169,3370,$22000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Meet The Missus,7,Mare,Shinzig,Lisas Lago,13,Jessie Philpot,5,Peter Ioannou,53,3,307x4490700,20:1-0-1,2: 0-0-0,3: 0-0-0,1: 0-0-0,0:0-0-0,11:1-0-1,6:0-0-0,0:0-0-0,0:0-0-0,3:0-0-0,3:0-0-0,$11 607,3,Bench. 52,1476,T Atkinson,5.6,26/12/18,Stewart Murrihy Memorial-Bm52,1-Olatunji,3,8,01:32.66,Penshurst,Good 4,56,3:0-0-0,163716,795327,882877,26272,15549,26169,16210,$12000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,10,Bench. 58,1000,M Cartwright,9.8,27/07/20,Total Animal Supplies (Bm58),1-Steel Choice,12,101,00:59.25,Racing.Com Park Syn,Synthetic ,54.5,2:0-0-0,173018,845611,860267,4526,0,4526,16453,$20000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,9,Rest.,1008,S Cooper,16.4,23/11/19,Rst Trophy (C2),1-Riohsei,10,6,01:02.04,Woolamai,Good 4,63,2:0-0-0,169663,825601,860267,4526,0,4526,16120,$4000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,9,Bench. 58,1200,Ms G Cartwright,47.3,07/11/19,Pakenham Mazda (Bm58),1-Denero,10,151,01:16.48,Racing.Com Park,Heavy 9,55,2:0-0-0,169407,824033,860267,4526,0,4526,15690,$15000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,6,Bench. 58,1200,L King,10.2,10/09/19,Racing.Com (Bm58),1-Jamaican Hurry,7,51,01:12.24,Racing.Com Park Syn,Synthetic ,54,2:0-0-0,168000,817932,860267,4526,0,4526,15819,$22000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,4,Bench. 58,1500,Ms G Cartwright,7.5,27/08/19,Highview Accounting (Bm58),1-Dame Vassa,8,16,01:34.58,Mornington,Soft 7,54.5,2:0-0-0,167807,816838,860267,4526,0,4526,15690,$22000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,1,Bench. 70,1000,Ms G Cartwright,6.6,14/08/19,Long Fine Plate (Bm70),1-Lady Solly,7,101,00:58.85,Sandown-Hillside,Heavy 9,53,2:0-0-0,167613,815731,860267,4526,0,4526,15690,$50000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,4,Rest.,1008,S Cooper,6.5,05/01/19,Trophy (1),1-Sally Sells Shells,4,2.5,01:02.13,Woolamai,Good 3,64,2:0-0-0,163889,796361,860267,4526,0,4526,16120,$4000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,2,Rest. 58,1100,F Alesci,8.3,15/12/18,Iga Liquor Barwon Heads Hcp-58,1-Monumental Lady,5,18,01:07.74,Geelong,Heavy 9,54,2:0-0-0,163588,794519,860267,4526,0,4526,10173,$20000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,4,Bench. 58,1000,C Douglas,8.3,07/12/18,Mornington Auto Group (Bm58),1-Waterford Sound,6,21,00:58.24,Mornington,Good 3,57,2:0-0-0,163374,793571,860267,4526,0,4526,14831,$20000
27/08/2020 00:00:00,Mornington,7,27-Aug-2020 16:00,1200,3yo+,Class 1,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Barry Weller Hcp (C1),Apprentices Can Claim,Swanky Lady,7,Mare,Delightful Choice,Swanky Sunset,14,,3,P J White,56,0,1654x78700x0,12:1-0-0,4: 0-0-0,4: 0-0-0,2: 0-0-0,0:0-0-0,5:0-0-0,2:1-0-0,3:0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,$6 650,1,Maiden,1008,S Cooper,1.0,24/11/18,Mdn Plate,2-Just Rhinestone,1,7,01:04.61,Woolamai,Soft 6,62,2:0-0-0,163174,792447,860267,4526,0,4526,16120,$4000
meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
27/08/2020 00:00:00,Mornington,8,27-Aug-2020 16:30,1500,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Dianne McConville (Bm64),Apprentices Can Claim,Cape Victory,5,Horse,Dawn Approach,Cape Alex,1,Ms M Payne,14,Michelle Payne,62,0,2x21342210x0,10:2-4-1,0: 0-0-0,0: 0-0-0,0: 0-0-0,3:2-0-0,0:0-0-0,3:0-0-1,0:0-0-0,0:0-0-0,3:0-2-0,1:1-0-0,$30 501,6,Bench. 64,1300,Ms M Payne,10.1,12/08/20,Ladbrokes Go The Distance-Bm64,1-Ears The Barman,15,51,01:19.78,Sandown-Hillside,Soft 7,62,4:0-4-0,173191,846669,930913,26914,12547,26914,12547,$50000
27/08/2020 00:00:00,Mornington,8,27-Aug-2020 16:30,1500,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Dianne McConville (Bm64),Apprentices Can Claim,Cape Victory,5,Horse,Dawn Approach,Cape Alex,1,Ms M Payne,14,Michelle Payne,62,0,2x21342210x0,10:2-4-1,0: 0-0-0,0: 0-0-0,0: 0-0-0,3:2-0-0,0:0-0-0,3:0-0-1,0:0-0-0,0:0-0-0,3:0-2-0,1:1-0-0,$30 501,6,RST95,2062,P J Mc Donald,26.0,12/10/19,3yo+ Hcp (95),,19,9,02:14.61,G B - York,Soft ,60,4:0-4-0,173192,846670,930913,26914,12547,26914,14458,$26652
27/08/2020 00:00:00,Mornington,8,27-Aug-2020 16:30,1500,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Dianne McConville (Bm64),Apprentices Can Claim,Cape Victory,5,Horse,Dawn Approach,Cape Alex,1,Ms M Payne,14,Michelle Payne,62,0,2x21342210x0,10:2-4-1,0: 0-0-0,0: 0-0-0,0: 0-0-0,3:2-0-0,0:0-0-0,3:0-0-1,0:0-0-0,0:0-0-0,3:0-2-0,1:1-0-0,$30 501,6,RST80,1800,P Mulrennan,8.0,14/09/19,3yo Hcp (80),,1,4.5,01:51.00,G B - Musselburgh,Firm ,61.5,4:0-4-0,173193,846671,930913,26914,12547,26914,14434,$22077
27/08/2020 00:00:00,Mornington,8,27-Aug-2020 16:30,1500,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Dianne McConville (Bm64),Apprentices Can Claim,Cape Victory,5,Horse,Dawn Approach,Cape Alex,1,Ms M Payne,14,Michelle Payne,62,0,2x21342210x0,10:2-4-1,0: 0-0-0,0: 0-0-0,0: 0-0-0,3:2-0-0,0:0-0-0,3:0-0-1,0:0-0-0,0:0-0-0,3:0-2-0,1:1-0-0,$30 501,8,RST80,1905,C Shepherd,0.2,30/08/19,3yo+ Hcp (80),,2,3.5,01:58.31,G B - Wolverhampton,Synthetic ,60.5,4:0-4-0,173194,846672,930913,26914,12547,26914,15906,$16469
27/08/2020 00:00:00,Mornington,8,27-Aug-2020 16:30,1500,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Dianne McConville (Bm64),Apprentices Can Claim,Cape Victory,5,Horse,Dawn Approach,Cape Alex,1,Ms M Payne,14,Michelle Payne,62,0,2x21342210x0,10:2-4-1,0: 0-0-0,0: 0-0-0,0: 0-0-0,3:2-0-0,0:0-0-0,3:0-0-1,0:0-0-0,0:0-0-0,3:0-2-0,1:1-0-0,$30 501,4,RST80,1740,P J Mc Donald,0.2,12/08/19,3yo+ Hcp (80),,2,4.5,01:49.15,G B - Wolverhampton,Synthetic ,60,4:0-4-0,173195,846673,930913,26914,12547,26914,14458,$16469
27/08/2020 00:00:00,Mornington,8,27-Aug-2020 16:30,1500,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Dianne McConville (Bm64),Apprentices Can Claim,Cape Victory,5,Horse,Dawn Approach,Cape Alex,1,Ms M Payne,14,Michelle Payne,62,0,2x21342210x0,10:2-4-1,0: 0-0-0,0: 0-0-0,0: 0-0-0,3:2-0-0,0:0-0-0,3:0-0-1,0:0-0-0,0:0-0-0,3:0-2-0,1:1-0-0,$30 501,6,RST80,1611,J P Spencer,5.3,04/07/19,3yo Hcp (80),,4,3.25,01:39.27,G B - Great Yarmouth,Firm ,60.5,4:0-4-0,169598,846674,930913,26914,12547,26914,12480,$15386
27/08/2020 00:00:00,Mornington,8,27-Aug-2020 16:30,1500,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Dianne McConville (Bm64),Apprentices Can Claim,Cape Victory,5,Horse,Dawn Approach,Cape Alex,1,Ms M Payne,14,Michelle Payne,62,0,2x21342210x0,10:2-4-1,0: 0-0-0,0: 0-0-0,0: 0-0-0,3:2-0-0,0:0-0-0,3:0-0-1,0:0-0-0,0:0-0-0,3:0-2-0,1:1-0-0,$30 501,1,RST80,2012,P Mulrennan,2.0,21/06/19,3yo Hcp (80),,3,3.25,02:07.15,G B - Redcar,Soft ,60.5,4:0-4-0,173196,846675,930913,26914,12547,26914,14434,$19924
27/08/2020 00:00:00,Mornington,8,27-Aug-2020 16:30,1500,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Dianne McConville (Bm64),Apprentices Can Claim,Cape Victory,5,Horse,Dawn Approach,Cape Alex,1,Ms M Payne,14,Michelle Payne,62,0,2x21342210x0,10:2-4-1,0: 0-0-0,0: 0-0-0,0: 0-0-0,3:2-0-0,0:0-0-0,3:0-0-1,0:0-0-0,0:0-0-0,3:0-2-0,1:1-0-0,$30 501,5,Mdn,1800,P J Mc Donald,2.0,13/05/19,3yo Mdn (C5),,1,1.9,01:54.12,G B - Musselburgh,Firm ,59.5,4:0-4-0,173197,846676,930913,26914,12547,26914,14458,$8886
